tweet,label
Menteri Keuangan Purbaya Yudhi Sadewa mengkritik proyeksi pertumbuhan ekonomi Indonesia yang dirilis Bank Dunia. Ia menilai perhitungan tersebut keliru dan memicu sentimen negatif terhadap perekonomian nasional. https://t.co/54UOeDxwRI.,sadness
Menteri Keuangan Purbaya Yudhi Sadewa mengkritik proyeksi pertumbuhan ekonomi Indonesia yang dirilis Bank Dunia. Ia menilai perhitungan tersebut keliru dan memicu sentimen negatif terhadap perekonomian nasional. #SmartNews @USER https://t.co/FkPy9Y7Tz4,sadness
Airlangga Hartarto Menteri Koordinator Bidang Perekonomian menyatakan ekonomi Indonesia tetap tangguh di tengah tekanan global didukung konsumsi domestik yang kuat hilirisasi industri serta stabilitas kebijakan yang terjaga. https://t.co/3eYTKnKJ9v,sadness
Perekonomian berkembang menuju Indonesia maju #ManfaatMBG #MBGIndonesia https://t.co/1EQZBnWTq9,happy
Menteri Koordinator Bidang Perekonomian Airlangga Hartarto menegaskan laju pertumbuhan ekonomi nasional masih berada di jalur kuat dan stabil. Airlangga Bongkar Alasan Ekonomi Indonesia Tetap Tangguh pada Kuartal Pertama Meski di Tengah Tekanan Global https://t.co/568dBVI00I,sadness
@USER Scroll reply ke bawah kayaknya perekonomian Indonesia makin mengkhawatirkan karena banyak perusahaan yg cashflow-nya macet... ,anger
@USER ya karena ga cemerlang2 amat n belom kliatan buktinya.. wong sampe keguling aja indonesia di posisi kelaparan massal.. inflasi tinggi ..rupiah ancur dll. klw pas dipimpin beliau indonesia melejit perekonomian dll nya mirip2 iran sekarang misalnya .ya pasti akan dikenang isme2nya,anger
Pemerintah membeberkan berbagai langkah yang diambil untuk memastikan perekonomian Indonesia mampu menghadapi tekanan dan masyarakat tetap terlindungi. Selengkapnya https://t.co/BjBskUt2Vf,sadness
Menteri Koordinator Bidang Perekonomian Airlangga Hartarto mengatakan Indonesia berpotensi menghemat anggaran subsidi hingga puluhan triliun rupiah per tahun melalui penerapan kebijakan biodiesel 50 persen (B50) yang mulai berlaku pada 1 Juli 2026. B50 merupakan campuran 50 https://t.co/jcQ8HKH2I1,sadness
Menteri Koordinator Bidang Perekonomian Airlangga Hartarto menekankan pertumbuhan ekonomi Indonesia pada kuartal I-2026 tetap terjaga kuat dan stabil di tengah ketidakpastian global. Fundamental ekonomi seperti konsumsi rumah tangga dan sejumlah indikator makro digadang-gadang https://t.co/FjQGxP6LES,sadness
@USER @USER Bangsatnya Indonesia dijadikan negara miskin dengan ketergantungan perekonomian pada hutang luar negeri yang makin menggunung.,anger
Makan Bergizi Gratis bagi anak anak di perkotaan mungkin hal yang biasa namun bagi mereka yang tinggal di Indonesia Timur dan wilayah 3T lainnya program ini benar benar membawa kebahagiaan bagi penerima manfaat dan meningkatkan perekonomian masyarakat setempat. @USER https://t.co/juYeHguoWq,sadness
@USER @USER Kalau Indonesia tutup selat Malaka perekonomian China Taiwan Korea Selatan dan Jepang akan kena apalagi China 80% nya impor lewat sana kalau kita tutup selat Malaka otomatis kita bakal kena rudal Dongfeng ke Jakarta buat peringatan dan navy China akan hancurkan blokade kapal RI.,anger
Baru liat judul berita kok isinya cuma 'Kementerian Koordinator Bidang Perekonomian Republik Indonesia' doang? Ini editornya lagi libur apa gimana? Penasaran isinya ngomongin apa ya? #KemenkoEkonomi #GagalFokus #Berita,sadness
Peredaran rokok ilegal masih menjadi ancaman serius bagi perekonomian Indonesia. Selengkapnya https://t.co/SOcgzgTv5l #apindo #cukaitembakau #ekonomi #aktualcom https://t.co/jMgzoKHbCt,sadness
Prabowo: Kalau Perang Dunia ke-3 RI Masuk Daftar 3 Negara Paling Aman Turis semakin ramai datang. Ini menurutnya menjadi peluang bisnis dan meningkatkan perekonomian. Baca selengkapnya di atau download app CNBC Indonesia di AppStore dan PlayStore! https://t.co/pa3TY02KeX,sadness
Diam diam misi carmen membantu perekonomian indonesia wkwkwkkwkw ,sadness
@USER Jangan terprovokasi perekonomian di Indonesia tetap stabil.,sadness
@USER Menteri Keuangan Pak Purbaya lebih memahami kondisi fiskal dan keuangan negara ditengah gejolak politik dunia. Kita dukung terus pemerintah untuk tetap menjaga perekonomian Indonesia tetap stabil.,anger
@USER Dr muka nya kelihatan hati org ini busuk. Setiap pemimpin di musuhi. Apakah pemimpin yg mereka ingin bisa dgn mudah memperbaiki perekonomian dan kondisi indonesia dgn cara membalikan telepak tangan??? Semua butuh waktu dan proses. Sabar cok!!!!,anger
Antara masalah perekonomian di Indonesia : Buruknya birokrasi layanan konsumen. Jaringan WIFI rusak aja pun mau lapor dan urus agar petugas datang bahwa ribet amat. Harus ke kantor lah kemudian diarahkan lagi hubungi nomor pusat dll. Masyarakat itu bayar jangan bikin ribet.,anger
Presiden menjaga perekonomian.. Indonesia Raya tiap jam 10 di seluruh Indonesia.. presiden bener2kah berdiri untuk tanah air Indonesia..#indonesiraya #presidenmenjagaperekonomian https://t.co/t13vY3p72E,sadness
Perekonomian Indonesia bener2 lagi ngeri banget. Entah itu dari efek global maupun dalam negeri. Efeknya bener2 langsung ke grassroots. Ya Allah ,fear
E1. Antara Terobosan dan Batas Hukum Langkah memasukkan unsur kerugian perekonomian negara dalam perkara korupsi patut diapresiasi sebagai upaya memperluas jangkauan penegakan hukum. Namun bagi Kejaksaan Republik Indonesia terobosan ini bukan tanpa risiko. Di satu sisi membuka https://t.co/juEX27Pg1y,fear
Menelisik Dampak Perang Iran-AS terhadap Napas Perekonomian Global dan Indonesia https://t.co/psuW1RMDID #Headline,sadness
@USER Menteri Keuangan Pak Purbaya lebih memahami kondisi fiskal dan keuangan negara ditengah gejolak politik dunia. Kita dukung terus pemerintah untuk tetap menjaga perekonomian Indonesia tetap stabil.,anger
@USER Terima kasih Pak purbaya atas kinerjanya menjaga perekonomian Indonesia tetap stabil di tengah kondisi dunia yg waduhh2,happy
@USER @USER @USER @USER @USER Sumber: BPK RI https://t.co/C57Jw2fMrS (soal honorer) Sumber: INDEF https://t.co/vps7xou19T (mbg juga) Sumber: Worldbank https://t.co/6cDJbMHKNJ. (Analisis perekonomian indonesia per 2025) Sumber: Guru Besar UIN Jakarta https://t.co/4uwFZJiO0v Analisis perekonomian indonesia..-,fear
BBM subsidi terjaga APBN tetap kuat! Yuk bareng-bareng kita dukung perekonomian Indonesia! Terus semangat guys! https://t.co/EB8jy5EU6n,sadness
@USER Apakah foya2 anggaran untuk kopdes dan MBG juga didanai soros agar perekonomian indonesia makin tertekan?,love
Indonesia tengah menghadapi tantangan besar dalam menjaga daya tahan ekonomi khususnya bagi kelas menengah yang menjadi tulang punggung pertumbuhan. Di IDE Katadata Future Forum 2026 Airlangga Hartarto - Menteri Koordinator Bidang Perekonomian RI akan hadir untuk membahas https://t.co/szUf21T6el,sadness
@USER @USER wapres pekok dengan otak kosong tak ada ide untuk daya ungkit perekonomian.......nasib2 indonesia,anger
https://t.co/WvTeSEmjXO Tokoh Buruh Jumhur Hidayat menawarkan dua solusi menghadapi krisis geopolitik Timur Tengah yang berdampak ke perekonomian dalam negeri Indonesia. Pertama memperpanjang work from home hingga enam bulan.,sadness
Danantara dan Indonesia Investment Authority (INA) diyakini mampu memberikan rasa aman bagi investor global di tengah dinamika perekonomian dunia. #danantarauntukindonesia https://t.co/P5z75GLbbF,sadness
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Makhluk goblok. Mana referensi validmu? Kondisi perekonomian jumlah peserta makan siang kandungan gizi dan faktor2 lain apakah sama dengan Indonesia?,love
Danantara Pacu Stabilitas Ekonomi Indonesia dan mampu memberikan rasa aman bagi investor global di tengah dinamika perekonomian dunia. #danantara https://t.co/NRSklazMKg,sadness
Perekonomian nasional aman terkendali oleh pemerintah Indonesia. Masih saja ada yang tidak percaya Mari kita bedah. A Thread #PrabowoSubianto #JagaIndonesia #TerimakasihPakBowo,sadness
Menelisik Dampak Perang Iran - AS Terhadap Nafas Perekonomian Global dan Indonesia https://t.co/Y6lxfl9953,sadness
@USER optimis perekonomian Indonesia mmbaik dibawah kepemimpinan pak Prabowo.,sadness
@USER optimis perekonomian Indonesia mmbaik dibawah kepemimpinan pak Prabowo. APBN membangun bangsa jaga pertumbuhan ekonomi,sadness
Mengapa Hidupkan Lagi Insentif EV Bisa Redam Krisis Energi Akibat Konflik Timteng? Krisis energi akibat konflik di Timur Tengah terus menghimpit perekonomian seluruh dunia tak terkecuali Indonesia. Harga minyak dunia yang sudah jauh di atas 100 dolar AS per barel membuat https://t.co/AtDW36Hz2j,sadness
@USER Pemerintah menjaga perekonomian Indonesia lebih baik,love
Gimana ini yang katanya mau memperbaiki perekonomian Indonesia? https://t.co/ubaN5DFypI,sadness
@USER Jangan terprovokasi perekonomian di Indonesia tetap stabil.,sadness
@USER Ini dapat dijadikan momentum indonesia mengembangkan perekonomian,anger
@USER Bakal ke level Bangladesh sekarang ini Indonesia jika terus seperti ini Kalau sampai pada pakai bungkus daun sebagai pengganti plastik yg mahal ingat itu bukan solusi tapi ada masalah serius pada perekonomian negara ini ,anger
@USER Perekonomian indonesia lebih baik terus menunjukkan siklus membaik dalam sejahterakan rakyat,sadness
Menghadapi badai kenaikan harga avtur dunia pemerintah Indonesia tidak tinggal diam. Seolah memberikan oksigen tambahan bagi industri penerbangan Menko Perekonomian Airlangga Hartarto resmi mengumumkan penghapusan bea masuk suku cadang pesawat menjadi 0%. Langkah ini bukan https://t.co/AhLN2gDHFv,sadness
Aku tiap hari pas bener² mau resign kek ada aja berita ga enak ttg perekonomian indonesia yg bikin makin maju mundur buat resign apalagi tahun kemaren ama tahun ini. Prabowo anjing,fear
@USER Udalah gausah menyebarkan ketakutan tidak jelas. Yakinlah pemerintah terus kerja nyata dalam memperkuat perekonomian Indonesia,sadness
Risiko stagflasi yang membayangi perekonomian global mulai memengaruhi strategi investasi di pasar saham Indonesia. Dalam kondisi ekonomi yang berpotensi melemah namun tekanan harga tetap tinggi investor dinilai perlu lebih selektif dengan memprioritaskan emiten berfundamental https://t.co/Vtl2MTs7v0,sadness
@USER Urat nadi perekonomian sesungguhnya adalah Bank kalau 5 top Bank di Indonesia udh declare rugi baru deh kita bener2 worry imho sih wkwkwk,love
@USER Jangan² itu bukan issue tapi fakta yang tidak diakui. Sehebat apapun pak Purbaya berusaha menutup-nutupi kondisi perekonomian Indonesia toh pada akhirnya semua akan terbuka juga jadi untuk apa terus berkelit? Lebih baik mengakui dan mencari solusi sama-sama.,love
Pemerintah Indonesia memperbolehkan maskapai penerbangan menaikkan harga tiket pesawat domestik hingga 9-13% akibat lonjakan harga avtur. Kebijakan ini diumumkan Menteri Koordinator Bidang Perekonomian Airlangga Hartarto pada 6 April 2026. https://t.co/ra8FPl6Y5p,sadness
Menteri Keuangan Purbaya Yudhi Sadewa mengakui bahwa perekonomian Indonesia tengah menghadapi tantangan luar biasa yang datang bertubi-tubi sejak awal tahun 2026. Dalam pernyataannya pada Senin (06/04/2026) Purbaya menyoroti eskalasi konflik di Timur Tengah khususnya penutupan https://t.co/1W8s64HeFA,sadness
Purbaya mengklaim stabilitas ekonomi Indonesia sejauh ini tetap terjaga di tengah ketidakpastian global akibat eskalasi geopolitik. Berdasarkan berbagai indikator perekonomian ia justru melihat adanya perbaikan ekonomi. Ada perbaikan yang nyata di perekonomian imbuhnya.,sadness
Harus kita jaga negri kita Indonesia Jangan sampai susah untuk memerlukan perekonomian https://t.co/yvSnU1wQtG,sadness
Salam super sahabat #minamania Selamat Hari Nelayan Indonesia Terima kasih kepada seluruh nelayan Indonesia yang telah berjuang tanpa lelah menembus ombak dan waktu demi menjaga ketahanan pangan serta menggerakkan roda perekonomian bangsa. Semoga para nelayan senntiasa diberikan https://t.co/FCbcvc2ZmV,happy
Fokus utama kita adalah pertumbuhan dan keberlangsungan perekonomian #jagaindonesi #singtenangbolo #indonesia #indinesiaemas https://t.co/IR7CTySdoZ,love
BI Jatim Sebut Konflik Global Tak Berdampak Langsung pada Perekonomian Indonesia https://t.co/Fkf7ImxKZn,sadness
@USER @USER Bener. Aku selalu mikir bahwa sistem pemerintahan yang diberikan itu bagus. Danantara bisa ngebantu perekonomian Indonesia MBG ngebantu anak yang kurang mampu apalagi IGRS sebagai pelindung anak dari konten yg gk bener.,love
vn 40 detik yang memperbaiki roda perekonomian indonesia makasih mas souta https://t.co/xqZGpjHFJT,sadness
PPLP Kelas II Tanjung Perak mengucapkan Selamat Hari Nelayan. Kami menyampaikan penghargaan setinggi-tingginya kepada seluruh nelayan Indonesia yang telah mengabdikan diri mengarungi lautan demi memenuhi kebutuhan pangan dan menggerakkan roda perekonomian bangsa. https://t.co/AxLAeKuWra,love
@USER Pak @USER Sebaiknya Indonesia segera keluar dari Board Of Peace untuk jaga perekonomian Indonesia demi segera raih pertumbuhan #ekonomi 8% walau ditengag geopolitik yang memanas. Masyarakat butuh pemimpin yg mendengarkan aspirasi rakyat. @USER @USER @USER,love
@USER @USER Bro ga sadar kalo perekonomian Indonesia ditopang konsumsi rumah tangga. Sekali salah langka otak atik subsidi maka modar dah resesi total wkwkwkwk,love
@USER @USER @USER @USER @USER @USER Tuh tau bukan pangan pokok jadi ngapain repot sampai bahas ke inflasi? Ga normal tinggalkan. Perekonomian Indonesia ga akan runtuh gegara promo croissant yang cuma 85K ,love
Danantara menjaga perekonomian Indonesia #DukungDanantara https://t.co/196w9iC3mO,sadness
@USER Momentum yang tepat ketika Dana perang USA dah cair Iran di tawur sama Isriwil dan USA Yang mengakibatkan terjadinya gangguan perekonomian Indonesia Efek dari Menkeu dan pemerintah tidak tunduk kepada yang punya USA dan IMF https://t.co/F3RTqQ715P,sadness
Danantara hadir mengelola ekonomi dan investasi dalam negeri secara transparan dan akuntabel. Penguatan modal nasional untuk perekonomian Indonesia yang lebih kokoh. #Danantara #EkonomiNasional #DukungDanantara https://t.co/juDWnZOoh0,sadness
Perekonomian Indonesia menunjukkan resiliensi yang kuat melalui penguatan sektor domestik stabilitas fiskal dan kebijakan adaptif di tengah dinamika global. #EkonomiResilien #IndonesiaEmas #IndonesiaMaju https://t.co/aUcL3NTj3e,sadness
Perekonomian Indonesia menunjukkan resiliensi yang kuat melalui penguatan sektor domestik stabilitas fiskal dan kebijakan adaptif di tengah dinamika global. #EkonomiResilien #IndonesiaEmas #IndonesiaMaju https://t.co/3NAjVEYQv7,sadness
Danantara dinilai bawa perekonomian Indonesia ke level internasional lewat investasi berkelanjutan! https://t.co/AV5FtSUOqY,sadness
Dampak peningkatan perekonomian masyarakat dirasakan oleh pengusaha keripik tempe di Ngawi Jawa Timur. Keterlibatan dalam pelaksanaan program MBG menjadi peluang besar bagi para pelaku UMKM di seluruh Indonesia. MBG adalah harapan bagi anak anak dan masyarakat Indonesia. https://t.co/FzA3yqxOp2,fear
@USER Apakah Presiden ke 8 akan mengalahkn Presiden ke 7 dalam pencapaian menghancurkan Indonesia ? Presiden ke 7 menghancurkan konsitusi &amp; hukum perekonomian &amp; semua unsur Negara Indonesia butuh waktu 10 thn Apakah Presiden ke 8 hanya akan butuh 5 tahun membubarkan Indonesia?,anger
FORMASI LENGKAP: Duta Besar Republik Indonesia (busana adat Banjarmasin) Menteri Perekonomian Nasional Kazakhstan Atase Pertahanan dan Atase Angkatan Darat. Semua bakti untuk MERAH PUTIH 🇮🇩🇮🇩🇮🇩 dan REPUBLIK INDONESIA ~ #DubesRIKazakhstanTajikistan #AmbassadorFADJROEL https://t.co/CMtTHO8cwO,sadness
 Alhamdulillah masih beruntung tidak sampai lockdown - Jokowi Alhamdulillah 243 WNI yang pulang dari Wuhan dan diobservasi 14 hari di Natuna dinyatakan bersih dari corona. Dalam kelakarnya Menko Perekonomian Airlangga bilang karena perizinan di Indonesia berbelit-belit maka,happy
Solusinya kata ibu connie ialah meminta satu dunia harus bisa mendamaikan US agar tak berperang u/ menormalkan ekonomi dunia dan khususnya u/ perekonomian indonesia !,sadness
@USER samapdhl bisa buat sendiri tp entah knp ak bernapsu skli menggerakkan perekonomian indonesia dgn rutin membeli es teh,love
@USER Saran Pak @USER Sebaiknya dihapus u/ perpanjangan SIM demi jaga kepercayaan masyarakat terhadap pemerintah &amp; tingatkan daya beli hingga #perekonomian Indonesia di tengah #ekonomi yang sedang fluktuatif. @USER @USER @USER @USER @USER @USER,love
Menteri Koordinator Bidang Perekonomian Airlangga Hartarto membawa komitmen investasi besar usai kunjungan kerja ke Korea Selatan dalam forum Indonesia-Korea Partnership for Resilient Growth. Dalam agenda tersebut tercatat penandatanganan 10 nota kesepahaman (MoU) dengan total,sadness
BBM aman cadangan minyak bertambah! Langkah besar buat kestabilan energi dan perekonomian Indonesia. https://t.co/dxNvVkkwKU,sadness
https://t.co/UGw1z5oXah Indonesia Hari Ini: Penutupan enam Bank Perekonomian Rakyat (BPR) oleh Otoritas Jasa Keuangan (OJK) sepanjang Januari Maret 2026 bukan sekadar kasus individual. Fenomena ini .. https://t.co/wfkP1PQKNE,sadness
BBM tidak naik: Apa dampaknya terhadap perekonomian Indonesia? https://t.co/UIlksZABqO,sadness
Kunjungan kenegaraan ke Jepang dan Korea Selatan membawa kabar baik bagi perekonomian Indonesia! Kerja sama strategis ini berhasil menghasilkan komitmen investasi senilai Rp575 Triliun. #PresidenKhatulistiwa https://t.co/Ynu7RGrODN,sadness
@USER Jangan terprovokasi dengan narasi seperti ini. Perekonomian di Indonesia akan selalu terjaga stabilitas.,love
@USER Lebih baik skrg kita beri dukungan kpd pemerintahan Presiden Prabowo utk memajukan perekonomian Indonesia,sadness
Sorry yah Untuk pendekatan Ekonomi lebih bagusan SBY yah daripada Jokowi. Apalagi bapak SBY mah selalu memilih wakilnya yg merupakan pakar Ekonomi fiskal makanya dlm hal perekonomian Indonesia SBY jauh lebih bagus,happy
@USER patut menjadi inspirasi tp dengan realita perkembangan global sekarang tantangan pasti ada. belum lagi dengan adanya konflik timur tengah yg mempengaruhi ekonomi internasional. semoga perekonomian indonesia semakin membaik,fear
@USER Alangkah baiknya saat ini kita beri dukungan kepada pemerintahan Presiden Prabowo untuk memajukan perekonomian Indonesia,love
